event_id,user_id,timestamp,city,latitude,longitude,typing_speed_wpm,click_through_rate,login_hour,is_anomaly,anomaly_type,resources_accessed,data_volume_mb,implied_speed_kmh
U005_N0025,U005,2024-01-26 08:42:17.504130,Houston,29.751102107526556,-95.32923889974435,69.76627109431922,0.33933905086731037,8,0,none,5.0,3.32,
U049_N0025,U049,2024-01-26 08:44:37.652483,Houston,29.755790178547816,-95.34757054928087,58.4787852236381,0.30151801155909835,8,0,none,5.0,2.84,
U046_N0025,U046,2024-01-26 08:54:54.037465,Houston,29.796566043141823,-95.36194733844755,79.94372419008758,0.20342470073625912,8,0,none,4.0,8.08,
U017_N0025,U017,2024-01-26 08:58:54.996013,Atlanta,33.719695363020875,-84.39872416797226,78.396411664544,0.2726807971995635,8,0,none,3.0,4.69,
U033_N0025,U033,2024-01-26 09:01:59.054007,Seattle,47.580208431497745,-122.29103986048756,64.21310006103735,0.44185990898019134,9,0,none,4.0,6.05,
U038_N0025,U038,2024-01-26 09:03:44.680654,Chicago,41.904515165352684,-87.6462003968688,63.77149617689572,0.270757757037035,9,0,none,3.0,8.39,
U021_N0025,U021,2024-01-26 09:05:25.534697,New York,40.69707106570378,-74.04156317619804,48.567450855072245,0.30421889578529987,9,0,none,4.0,1.12,
U024_N0025,U024,2024-01-26 09:12:19.491688,Seattle,47.643775744535034,-122.28392598904138,79.2038242293373,0.33656922368460707,9,0,none,2.0,6.88,
U007_N0025,U007,2024-01-26 09:12:22.022172,Chicago,41.87149712154001,-87.60872223237831,77.99237487868425,0.2629182729887895,9,0,none,2.0,2.79,
U013_N0025,U013,2024-01-26 09:17:52.368781,Houston,29.726367566372975,-95.39230453818755,70.5510932800277,0.3253342191491263,9,0,none,4.0,2.57,
U019_N0025,U019,2024-01-26 09:20:28.558109,Denver,39.77172592689875,-104.9739758536217,52.067953336894455,0.3237335118099334,9,0,none,2.0,6.2,
U030_N0025,U030,2024-01-26 09:20:39.861900,Chicago,41.91829524558475,-87.64926272807959,54.68316628137099,0.42428900080540116,9,0,none,4.0,0.91,
U047_N0025,U047,2024-01-26 09:21:46.942515,Boston,42.36278963840434,-71.05719726492698,55.44905890375207,0.3702926538423127,9,0,none,2.0,9.32,
U029_N0025,U029,2024-01-26 09:22:11.504777,Chicago,41.89517744788191,-87.67707378908327,67.53262335947953,0.33169565924563926,9,0,none,3.0,0.81,
U003_N0025,U003,2024-01-26 09:22:15.752259,Boston,42.38491616391013,-71.09540779259649,71.52100711626348,0.315879081106133,9,0,none,4.0,5.24,
U044_N0025,U044,2024-01-26 09:23:01.582097,Chicago,41.841559186039134,-87.62418609012079,71.17826143715146,0.39351727146659354,9,0,none,3.0,9.33,
U048_N0025,U048,2024-01-26 09:24:03.863258,Chicago,41.88342447226539,-87.58345379249558,49.08971320950485,0.3644659472452897,9,0,none,2.0,9.82,
U040_N0025,U040,2024-01-26 09:25:33.627063,Chicago,41.84956810854501,-87.66477160482367,51.305228986774715,0.32261053282102764,9,0,none,3.0,6.63,
U032_N0025,U032,2024-01-26 09:28:18.581750,Chicago,41.92253428107701,-87.6579990021938,51.51915423905651,0.28585992979149516,9,0,none,3.0,1.99,
U018_N0025,U018,2024-01-26 09:33:31.826033,Houston,29.77561111504782,-95.39895382523169,63.591130632485665,0.2866350436255999,9,0,none,3.0,9.14,
U026_N0025,U026,2024-01-26 09:37:56.505505,Los Angeles,34.05492750081282,-118.28986663605092,59.05635112041458,0.33342461068117013,9,0,none,2.0,4.1,
U039_N0025,U039,2024-01-26 09:41:48.622947,Atlanta,33.74199857984559,-84.42470042133219,73.741637120767,0.34010313696800215,9,0,none,2.0,7.08,
U015_N0025,U015,2024-01-26 09:44:10.166650,New York,40.710058088944834,-73.97444111059245,68.60778017532722,0.4643158233768407,9,0,none,2.0,2.29,
U001_N0025,U001,2024-01-26 10:21:36.697036,Chicago,41.91920465551772,-87.61688613740027,69.03872268347939,0.40122814802773343,10,0,none,5.0,6.85,
U050_N0025,U050,2024-01-26 10:41:56.194951,Chicago,41.89969436258397,-87.67881135911526,66.19521225338578,0.40863092898840475,10,0,none,4.0,9.48,
U022_N0025,U022,2024-01-26 10:58:06.340188,Los Angeles,34.001036372234715,-118.22635292914498,44.88834406817043,0.31861477665900606,10,0,none,2.0,1.55,
U010_N0026,U010,2024-01-27 06:12:52.813481,New York,40.6651263459176,-74.01981237287633,75.80775214339926,0.23057304466428116,6,0,none,2.0,4.91,
U045_N0026,U045,2024-01-27 06:30:26.725911,New York,40.68215007810092,-73.96967763750291,59.16758369636651,0.40008575171001337,6,0,none,3.0,7.43,
U031_N0026,U031,2024-01-27 06:46:57.477057,Atlanta,33.787932165926506,-84.42454278485252,63.23876978154769,0.33070411536103717,6,0,none,4.0,0.95,
U002_N0026,U002,2024-01-27 06:51:10.484747,New York,40.675167487973276,-74.02882779322044,54.03257312184238,0.35135165605797597,6,0,none,3.0,2.44,
U027_N0026,U027,2024-01-27 06:51:41.265043,Houston,29.77989851081745,-95.37437599559468,60.49912477695539,0.27644917606904207,6,0,none,4.0,8.01,
U016_N0026,U016,2024-01-27 07:01:44.654413,Houston,29.77633626109565,-95.37917624806538,67.2918425652274,0.3868311500104594,7,0,none,5.0,8.35,
U023_N0026,U023,2024-01-27 07:02:36.791195,Atlanta,33.72156090630822,-84.40007007439742,50.11420479007912,0.32250819248814266,7,0,none,4.0,1.3,
U008_N0026,U008,2024-01-27 07:09:04.160349,Chicago,41.92431748229613,-87.65628555340223,57.35938954521754,0.4008160434345134,7,0,none,3.0,2.89,
U034_N0026,U034,2024-01-27 07:09:39.744683,Seattle,47.58740246940385,-122.2879262064307,93.72174698277576,0.35668876873569955,7,0,none,3.0,6.03,
U025_N0026,U025,2024-01-27 07:21:25.532565,Boston,42.32450653946404,-71.09793126948381,82.80726481009376,0.32112625264425027,7,0,none,2.0,0.84,
U044_N0026,U044,2024-01-27 07:21:53.717463,Chicago,41.90356887486702,-87.58030891107022,63.63778775839633,0.3864361977694078,7,0,none,3.0,5.53,
U036_N0026,U036,2024-01-27 07:31:02.024299,New York,40.68340790592023,-74.0052099043013,71.02309604101048,0.28580243357220414,7,0,none,2.0,4.9,
U046_N0026,U046,2024-01-27 07:36:33.494714,Houston,29.75783599622765,-95.35430343030107,67.19690340000507,0.2590373017455979,7,0,none,2.0,1.1,
U026_N0026,U026,2024-01-27 07:45:15.725869,Los Angeles,34.06484244183707,-118.2222004962441,68.94114781181663,0.3486172587495861,7,0,none,3.0,6.52,
U042_N0026,U042,2024-01-27 07:46:31.286374,Seattle,47.63666174641293,-122.37411036745722,55.302400641212365,0.35613156191610645,7,0,none,2.0,5.59,
U019_N0026,U019,2024-01-27 07:48:06.263777,Denver,39.74777357701608,-104.97849156238283,47.42965918516887,0.40242426066732334,7,0,none,3.0,4.28,
U043_N0026,U043,2024-01-27 07:56:42.165895,Houston,29.79768394060752,-95.38292864363544,62.60205548812699,0.2602098319617005,7,0,none,3.0,8.04,
U012_N0026,U012,2024-01-27 08:08:12.943105,Chicago,41.887579247112235,-87.6154849916699,56.81090900388733,0.38981720170582623,8,0,none,4.0,0.97,
U038_N0026,U038,2024-01-27 08:08:44.092549,Chicago,41.902436270656324,-87.67172524961101,67.20382475359307,0.2635206813902596,8,0,none,2.0,7.34,
U047_N0026,U047,2024-01-27 08:13:45.187584,Boston,42.37545144667421,-71.10153500653936,55.69531371811556,0.24402870606822785,8,0,none,4.0,9.07,
U033_N0026,U033,2024-01-27 08:15:15.902253,Seattle,47.62217266153089,-122.32102623874438,61.80866744520816,0.4114070145691258,8,0,none,2.0,2.07,
U039_N0026,U039,2024-01-27 08:20:03.842721,Atlanta,33.759959566226016,-84.34346515533237,58.56098905637272,0.3276034268093888,8,0,none,4.0,5.49,
U005_N0026,U005,2024-01-27 08:20:38.153989,Houston,29.78175721247316,-95.33704124431348,68.00449089729246,0.31083132755532755,8,0,none,2.0,4.83,
U022_N0026,U022,2024-01-27 08:25:16.377496,Los Angeles,34.05291032676604,-118.20237966377749,55.09362263202301,0.28092096339862505,8,0,none,4.0,5.27,
U028_N0026,U028,2024-01-27 08:30:53.177180,Seattle,47.65203763503215,-122.35120940956025,60.00130770866831,0.46738688631283937,8,0,none,5.0,8.42,
U009_N0026,U009,2024-01-27 08:33:27.840030,Atlanta,33.76277454148973,-84.37525420592544,61.67177714637277,0.3856767306923317,8,0,none,3.0,8.81,
U049_N0026,U049,2024-01-27 08:39:48.135158,Houston,29.727643616542025,-95.32634239159263,55.962431776675004,0.3110373508234491,8,0,none,2.0,2.62,
U006_N0026,U006,2024-01-27 08:42:35.285408,Los Angeles,34.095092859450254,-118.23228774139616,65.83618171517988,0.3889840221652262,8,0,none,5.0,4.17,
U050_N0026,U050,2024-01-27 08:42:39.180568,Chicago,41.8844053682248,-87.67904653921985,60.16003938023,0.3551996194626141,8,0,none,2.0,4.75,
U013_N0026,U013,2024-01-27 08:52:16.283126,Houston,29.78804711383802,-95.39988247677111,69.34993204121288,0.3377000854217241,8,0,none,4.0,0.84,
U014_N0026,U014,2024-01-27 08:52:54.854010,Houston,29.805959214760925,-95.34073375232484,69.97614761255726,0.3613345056177325,8,0,none,4.0,7.46,
U040_N0026,U040,2024-01-27 09:00:20.174676,Chicago,41.89315781094791,-87.64018507160657,43.03638665257612,0.36545406585622653,9,0,none,2.0,2.94,
U011_N0026,U011,2024-01-27 09:05:23.733920,New York,40.68667945494338,-74.00940741998537,63.516671404263185,0.23875467816694862,9,0,none,3.0,0.62,
U035_N0026,U035,2024-01-27 09:10:28.726990,Boston,42.3989290022072,-71.07701721705752,63.75362458835096,0.35370580684263925,9,0,none,3.0,2.85,
U020_N0026,U020,2024-01-27 09:13:24.536500,Boston,42.39491322479885,-71.02252980156733,62.69823125119967,0.1999644271860368,9,0,none,3.0,0.71,
U004_N0026,U004,2024-01-27 09:23:47.501485,Houston,29.71121084752349,-95.32434986017006,90.88317875693511,0.22329107823035071,9,0,none,3.0,9.92,
U017_N0026,U017,2024-01-27 09:28:41.402877,Atlanta,33.788042190287364,-84.39662762971686,75.93480556070266,0.3113815669042154,9,0,none,5.0,9.35,
U030_N0026,U030,2024-01-27 09:30:03.553909,Chicago,41.89864198939976,-87.65841336023405,47.972460909766184,0.4051835709474282,9,0,none,3.0,2.06,
U021_N0026,U021,2024-01-27 09:32:18.537045,New York,40.73278341625794,-74.0506090035169,52.58958839419173,0.2612934736766577,9,0,none,2.0,9.43,
U037_N0026,U037,2024-01-27 09:35:25.133541,Denver,39.75567499108484,-104.9794789380968,68.70138536628922,0.35200838083981123,9,0,none,5.0,4.4,
U015_N0026,U015,2024-01-27 09:37:12.250468,New York,40.726379162394146,-74.04866129044474,81.42381988287717,0.4560488493585898,9,0,none,5.0,3.75,
U018_N0026,U018,2024-01-27 09:37:51.540809,Houston,29.792046129015834,-95.33460515369855,72.35364308836661,0.29590602599711574,9,0,none,2.0,3.03,
U032_N0026,U032,2024-01-27 09:42:24.836007,Chicago,41.91266863036715,-87.59424942600427,55.213644476344314,0.2865391104795134,9,0,none,3.0,4.15,
U003_N0026,U003,2024-01-27 09:45:06.116943,Boston,42.3426461308244,-71.05822883566154,75.09400817452193,0.3424637653553634,9,0,none,2.0,8.33,
U029_N0026,U029,2024-01-27 09:56:49.725454,Chicago,41.903955114873504,-87.61949969386619,64.63334715882412,0.36688019130205163,9,0,none,2.0,6.86,
U041_N0026,U041,2024-01-27 09:59:53.971921,Boston,42.3730706332091,-71.1056300275875,66.09988782493934,0.3354402181579926,9,0,none,4.0,5.58,
U048_N0026,U048,2024-01-27 10:24:08.872986,Chicago,41.89982692319477,-87.60677407174914,54.502548024942634,0.47625723919878094,10,0,none,3.0,8.71,
U001_N0026,U001,2024-01-27 10:48:48.385459,Chicago,41.90685540143063,-87.67563962282455,71.49169854481396,0.342623452150161,10,0,none,3.0,9.19,
U007_N0026,U007,2024-01-27 10:48:53.085423,Chicago,41.848792038081534,-87.6723028330619,64.11760141980956,0.2970311695525768,10,0,none,3.0,4.78,
U024_N0026,U024,2024-01-27 10:51:58.029955,Seattle,47.58139228704997,-122.33821438134778,66.58579461088316,0.3717701462694661,10,0,none,3.0,7.91,
U043_N0027,U043,2024-01-28 06:00:52.701693,Houston,29.7284999697502,-95.39696323365752,59.683387258182364,0.2866983010847152,6,0,none,2.0,2.55,
U005_N0027,U005,2024-01-28 06:23:50.993662,Houston,29.72210250004852,-95.37810522098125,65.24987844884059,0.28116017640248236,6,0,none,3.0,3.55,
U016_N0027,U016,2024-01-28 06:32:16.405865,Houston,29.78938933617621,-95.32106593621604,67.11524006581463,0.34335913948504904,6,0,none,3.0,1.71,
U012_N0027,U012,2024-01-28 06:51:47.698233,Chicago,41.864167457381846,-87.5846683627799,64.66492501279681,0.4096820260670277,6,0,none,2.0,1.19,
U023_N0027,U023,2024-01-28 07:01:03.256004,Atlanta,33.75172867677679,-84.43256023756281,56.4399097826898,0.27611470475043887,7,0,none,5.0,4.6,
U027_N0027,U027,2024-01-28 07:03:04.842930,Houston,29.751152121943424,-95.35991575741342,58.668279573961705,0.30255393520840423,7,0,none,5.0,8.82,
U049_N0027,U049,2024-01-28 07:11:15.496059,Houston,29.757391475040205,-95.36346015148531,59.119728253061695,0.2947084736127015,7,0,none,2.0,0.79,
U011_N0027,U011,2024-01-28 07:11:30.183057,New York,40.678286452675486,-74.03675959537857,62.59167802524627,0.24730886461021312,7,0,none,5.0,7.09,
U047_N0027,U047,2024-01-28 07:21:04.505434,Boston,42.35575671235723,-71.01122704446936,53.154607692027426,0.33204788049583217,7,0,none,5.0,8.59,
U031_N0027,U031,2024-01-28 07:25:40.323454,Atlanta,33.71432983430143,-84.42651536374812,76.20424040173009,0.2670845687979667,7,0,none,3.0,8.84,
U009_N0027,U009,2024-01-28 07:27:13.712898,Atlanta,33.722465739764175,-84.40006674198008,66.6139193296156,0.4017268630213504,7,0,none,4.0,0.66,
U036_N0027,U036,2024-01-28 07:28:03.953125,New York,40.745546752911615,-74.05498311565013,60.47863799773536,0.4114558565544708,7,0,none,4.0,9.16,
U033_N0027,U033,2024-01-28 07:30:23.627345,Seattle,47.58442394680882,-122.28964170146983,64.60777086272262,0.381818802801793,7,0,none,3.0,2.37,
U039_N0027,U039,2024-01-28 07:32:40.863077,Atlanta,33.70670656285414,-84.38970660629168,73.5103469540235,0.3522743753066743,7,0,none,3.0,9.5,
U046_N0027,U046,2024-01-28 07:33:51.743081,Houston,29.803100780964915,-95.36132296075061,67.10918063539525,0.2923946239313611,7,0,none,4.0,2.58,
U002_N0027,U002,2024-01-28 07:34:19.049113,New York,40.709398148713085,-73.98453647081399,54.62940051720131,0.28024456819852117,7,0,none,4.0,8.54,
U018_N0027,U018,2024-01-28 07:36:45.150239,Houston,29.713029322647966,-95.34293574729853,75.97609712314092,0.3834834034023542,7,0,none,2.0,2.7,
U035_N0027,U035,2024-01-28 07:38:18.957773,Boston,42.407824859388896,-71.04257084944328,74.03220560722986,0.3872819041105352,7,0,none,3.0,5.32,
U034_N0027,U034,2024-01-28 07:38:43.310909,Seattle,47.570216323390625,-122.28977184295593,75.57080898546889,0.37942183213955283,7,0,none,5.0,6.86,
U044_N0027,U044,2024-01-28 07:40:08.849335,Chicago,41.9100067076251,-87.62976345110772,67.46455683129484,0.4789150787198658,7,0,none,3.0,1.02,
U029_N0027,U029,2024-01-28 07:52:08.794700,Chicago,41.88129788419144,-87.60613379464381,70.60009953463572,0.5266298402690597,7,0,none,2.0,0.67,
U045_N0027,U045,2024-01-28 07:57:00.431504,New York,40.67200699108881,-74.03526618429487,62.07269451845855,0.33095264327998664,7,0,none,2.0,4.51,
U001_N0027,U001,2024-01-28 08:05:43.077669,Chicago,41.9253071847024,-87.64692496953295,79.56814428523982,0.4049482551603011,8,0,none,5.0,8.6,
U026_N0027,U026,2024-01-28 08:13:09.909186,Los Angeles,34.04642704049639,-118.28799656159228,66.5890983342252,0.3271774463714371,8,0,none,2.0,2.27,
U038_N0027,U038,2024-01-28 08:16:21.063942,Chicago,41.907514276404534,-87.66069612587061,64.09543281711733,0.288264342813903,8,0,none,5.0,0.98,
U028_N0027,U028,2024-01-28 08:22:06.671945,Seattle,47.63616762854463,-122.36934025501706,69.75887861420834,0.39595770987121137,8,0,none,5.0,7.85,
U021_N0027,U021,2024-01-28 08:33:27.548997,New York,40.757251448215975,-74.05624439302599,50.28276260132196,0.28759609951449694,8,0,none,4.0,3.97,
U006_N0027,U006,2024-01-28 08:42:13.920245,Los Angeles,34.04156038959073,-118.20527283322781,71.27412174497437,0.367606644459946,8,0,none,2.0,0.84,
U041_N0027,U041,2024-01-28 08:45:26.290096,Boston,42.380012956245594,-71.01031785501038,70.18794526282015,0.32722253349281955,8,0,none,4.0,6.05,
U007_N0027,U007,2024-01-28 08:45:34.711063,Chicago,41.85719460394185,-87.6107641077539,71.63698747689328,0.3312282965754629,8,0,none,3.0,2.64,
U048_N0027,U048,2024-01-28 08:46:53.341874,Chicago,41.88698610742824,-87.61577783241896,59.23487665082925,0.37650146089733183,8,0,none,4.0,3.99,
U008_N0027,U008,2024-01-28 08:48:50.241165,Chicago,41.878402057250945,-87.62859045574487,56.959969498650366,0.32006187587379165,8,0,none,5.0,8.9,
U020_N0027,U020,2024-01-28 08:54:30.158562,Boston,42.39886426693629,-71.08730992327563,70.60045359616802,0.22202700596261896,8,0,none,2.0,6.84,
U010_N0027,U010,2024-01-28 08:58:11.979105,New York,40.73493694366449,-74.00543040311871,70.63754442562684,0.2155199946383989,8,0,none,3.0,0.76,
U037_N0027,U037,2024-01-28 09:04:17.690732,Denver,39.70667332478054,-104.98541782179284,70.27801684063489,0.26051207130395315,9,0,none,2.0,5.13,
U030_N0027,U030,2024-01-28 09:04:52.004304,Chicago,41.89150511655286,-87.58208878302551,57.108215197763144,0.41819386900837047,9,0,none,2.0,4.22,
U014_N0027,U014,2024-01-28 09:15:01.620896,Houston,29.776670885539648,-95.39157117109046,76.70959994626358,0.43454819215293194,9,0,none,5.0,8.7,
U042_N0027,U042,2024-01-28 09:19:44.935005,Seattle,47.62686630898117,-122.32457852846811,64.09235732125097,0.38690527764614463,9,0,none,5.0,1.49,
U032_N0027,U032,2024-01-28 09:24:58.320969,Chicago,41.880216005582284,-87.608146670703,47.18295637223452,0.3273491869219998,9,0,none,3.0,6.9,
U013_N0027,U013,2024-01-28 09:35:06.886394,Houston,29.738676687755788,-95.36403831443553,65.22832235390052,0.2875102834056252,9,0,none,2.0,1.0,
U024_N0027,U024,2024-01-28 09:36:43.908549,Seattle,47.59796795830982,-122.29120981616717,87.29108963806814,0.27985340241647844,9,0,none,5.0,4.96,
U004_N0027,U004,2024-01-28 09:38:57.860385,Houston,29.776137061107043,-95.40148044321326,90.6729382311536,0.2841489199854193,9,0,none,5.0,4.53,
U003_N0027,U003,2024-01-28 09:39:32.428354,Boston,42.34220947022193,-71.01225336136852,73.86777722798546,0.3132001947417371,9,0,none,4.0,2.4,
U040_N0027,U040,2024-01-28 09:39:51.280479,Chicago,41.91179953805998,-87.67064021938732,50.09357627802106,0.35352592070137306,9,0,none,3.0,4.2,
U019_N0027,U019,2024-01-28 09:40:12.979162,Denver,39.74132385720965,-104.97128208718644,46.24041560348549,0.3483160514141022,9,0,none,2.0,0.73,
U025_N0027,U025,2024-01-28 09:53:40.345728,Boston,42.35549066028824,-71.07407688593783,71.23697919888986,0.301210197740532,9,0,none,2.0,6.21,
U015_N0027,U015,2024-01-28 09:54:16.320148,New York,40.73331530231066,-74.05059401797715,77.62393976366745,0.47591071076522384,9,0,none,2.0,7.59,
U017_N0027,U017,2024-01-28 09:57:21.147367,Atlanta,33.70130765341746,-84.42282991634497,75.725349583166,0.3312295820110735,9,0,none,4.0,9.5,
U022_N0027,U022,2024-01-28 10:50:58.786151,Los Angeles,34.06683652265904,-118.26718222828708,53.39356930242141,0.3495634613038148,10,0,none,4.0,3.93,
U050_N0027,U050,2024-01-28 10:53:35.542276,Chicago,41.86221944239763,-87.59556827585936,66.36498097476566,0.32524680715347004,10,0,none,3.0,8.09,
U006_N0028,U006,2024-01-29 06:06:25.026963,Los Angeles,34.095045917057526,-118.23183777070108,67.89123118896566,0.420363291301161,6,0,none,4.0,3.6,
U008_N0028,U008,2024-01-29 06:37:31.718054,Chicago,41.89966951114368,-87.64756541923049,54.72639757909561,0.3617512026653136,6,0,none,5.0,6.88,
U005_N0028,U005,2024-01-29 06:44:12.669844,Houston,29.774645009012463,-95.33119609356399,73.43525472250039,0.280309123484058,6,0,none,4.0,9.18,
U027_N0028,U027,2024-01-29 06:45:13.698627,Houston,29.739711715812785,-95.38941974175506,64.15417560718797,0.3367981037136776,6,0,none,2.0,5.25,
U002_N0028,U002,2024-01-29 06:51:54.225116,New York,40.70863574819956,-74.01910448229145,49.300405797556415,0.37135576592696945,6,0,none,3.0,2.89,
U012_N0028,U012,2024-01-29 07:01:02.760389,Chicago,41.86234428551002,-87.59807657878976,73.23332107955926,0.43358455520064243,7,0,none,4.0,6.32,
U018_N0028,U018,2024-01-29 07:08:45.384047,Houston,29.729149340993082,-95.40326986200068,76.00833659132148,0.33912481286272306,7,0,none,2.0,7.35,
U043_N0028,U043,2024-01-29 07:14:12.235476,Houston,29.796875938672777,-95.35887454935772,55.48403740215586,0.31772068372333984,7,0,none,3.0,6.75,
U037_N0028,U037,2024-01-29 07:15:03.099479,Denver,39.76212209169031,-104.96448635227502,71.78774619804682,0.25085025194832883,7,0,none,2.0,6.54,
U009_N0028,U009,2024-01-29 07:15:55.019888,Atlanta,33.78326117733261,-84.3595834435016,62.39100225225714,0.37234473917793043,7,0,none,4.0,4.87,
U025_N0028,U025,2024-01-29 07:17:55.547998,Boston,42.337550801993196,-71.07182901809065,75.32697867660399,0.26914816026725435,7,0,none,2.0,1.05,
U014_N0028,U014,2024-01-29 07:18:01.417888,Houston,29.725061095306852,-95.32673518994575,60.52428797288976,0.42580146717493095,7,0,none,2.0,8.06,
U016_N0028,U016,2024-01-29 07:22:07.726674,Houston,29.80709047114499,-95.3826394340466,63.78146816328032,0.33040521429955694,7,0,none,5.0,6.35,
U041_N0028,U041,2024-01-29 07:29:27.846705,Boston,42.396610656130456,-71.0513849675837,67.71549349694651,0.34273914197128424,7,0,none,2.0,3.8,
U010_N0028,U010,2024-01-29 07:34:40.590089,New York,40.75571348325398,-74.01728949546397,72.62885093129229,0.29073034621139393,7,0,none,5.0,5.59,
U028_N0028,U028,2024-01-29 07:39:17.929285,Seattle,47.58621310504454,-122.33675192695819,67.9311504631683,0.39806752006712953,7,0,none,4.0,8.1,
U033_N0028,U033,2024-01-29 07:46:43.218720,Seattle,47.5607541092716,-122.35033428238819,60.5751074966928,0.43412808739634057,7,0,none,2.0,2.84,
U044_N0028,U044,2024-01-29 07:55:53.666529,Chicago,41.86884633411734,-87.62122746073086,63.406615505856664,0.46079408849649417,7,0,none,2.0,3.31,
U026_N0028,U026,2024-01-29 08:00:02.779143,Los Angeles,34.01261160707446,-118.2462703982833,75.89504359583344,0.3967275425489335,8,0,none,3.0,3.72,
U049_N0028,U049,2024-01-29 08:02:16.521720,Houston,29.799980271791167,-95.37593172328134,55.57860501174326,0.28821988866668846,8,0,none,5.0,9.38,
U022_N0028,U022,2024-01-29 08:05:16.276097,Los Angeles,34.08970385162507,-118.19982583239593,58.487948488345566,0.3651975663599689,8,0,none,2.0,3.98,
U046_N0028,U046,2024-01-29 08:06:46.370270,Houston,29.76722876939443,-95.37276078260743,66.67646232320948,0.38438184923749663,8,0,none,4.0,3.02,
U042_N0028,U042,2024-01-29 08:07:53.333695,Seattle,47.622114438906934,-122.3320409300827,51.576545978914254,0.4025527680873002,8,0,none,2.0,2.72,
U031_N0028,U031,2024-01-29 08:09:50.449551,Atlanta,33.71421069598326,-84.41406083925791,68.3512963294456,0.28436714533161267,8,0,none,3.0,9.39,
U036_N0028,U036,2024-01-29 08:10:12.751626,New York,40.68443158919687,-73.96949003787324,78.73549340796876,0.36458754166997553,8,0,none,5.0,4.05,
U030_N0028,U030,2024-01-29 08:20:26.416366,Chicago,41.87703300883048,-87.61041767689761,38.6017425885875,0.4605961507557115,8,0,none,2.0,4.85,
U034_N0028,U034,2024-01-29 08:22:22.212342,Seattle,47.616120565309885,-122.32039014723298,82.78899517262673,0.3954717677016011,8,0,none,4.0,8.02,
U040_N0028,U040,2024-01-29 08:26:14.767576,Chicago,41.8434369613892,-87.64087818349586,56.796664970779815,0.37745331897832146,8,0,none,2.0,8.82,
U001_N0028,U001,2024-01-29 08:34:35.771307,Chicago,41.86169220051563,-87.66305072533139,61.39947710066054,0.3714911545559989,8,0,none,3.0,9.34,
U029_N0028,U029,2024-01-29 08:35:34.588488,Chicago,41.88819603540192,-87.58910020056271,61.82426592132269,0.4311830301338412,8,0,none,4.0,9.46,
U045_N0028,U045,2024-01-29 08:39:14.949318,New York,40.682377229158085,-73.96646305005953,62.54575711605183,0.2971428266224413,8,0,none,5.0,7.14,
U003_N0028,U003,2024-01-29 08:41:58.839786,Boston,42.40362122462437,-71.10480287163486,75.33036513620742,0.4248300656215821,8,0,none,5.0,9.5,
U015_N0028,U015,2024-01-29 08:49:35.957347,New York,40.72717792702549,-74.02056588536495,80.06323044722951,0.5356035740825811,8,0,none,5.0,2.61,
U047_N0028,U047,2024-01-29 08:52:05.374298,Boston,42.32640105279775,-71.0159168765322,52.164280486206245,0.37215480014703123,8,0,none,5.0,2.89,
U038_N0028,U038,2024-01-29 08:54:48.828464,Chicago,41.90353676497325,-87.59667707360121,66.5790197932111,0.2900198847673575,8,0,none,3.0,7.52,
U021_N0028,U021,2024-01-29 08:55:48.175208,New York,40.75968488878594,-74.03321550794412,56.55136163619074,0.3029683033344681,8,0,none,4.0,4.83,
U004_N0028,U004,2024-01-29 09:00:53.602674,Houston,29.788248492456397,-95.3972157582457,80.50451806956194,0.24693734413677693,9,0,none,2.0,5.54,
U039_N0028,U039,2024-01-29 09:05:16.889830,Atlanta,33.76480810748157,-84.42822969377248,60.81614929281131,0.34932446617998686,9,0,none,2.0,6.45,
U013_N0028,U013,2024-01-29 09:15:36.903390,Houston,29.760847903530806,-95.39670981613506,71.82861496263041,0.35889890923790196,9,0,none,4.0,5.6,
U032_N0028,U032,2024-01-29 09:15:44.626636,Chicago,41.83684531694261,-87.63185063214506,49.43366065932746,0.3152594007303973,9,0,none,4.0,7.62,
U023_N0028,U023,2024-01-29 09:19:41.476146,Atlanta,33.795586168037474,-84.38856790676091,58.858951386300234,0.25659900912015426,9,0,none,5.0,5.68,
U020_N0028,U020,2024-01-29 09:24:35.982909,Boston,42.331179928858155,-71.02488891741525,64.88513940899126,0.22849839461165297,9,0,none,5.0,7.99,
U019_N0028,U019,2024-01-29 09:28:21.561188,Denver,39.735058249281614,-105.00144749282848,53.607642861801274,0.3242621475430995,9,0,none,3.0,3.11,
U050_N0028,U050,2024-01-29 09:35:11.064856,Chicago,41.88421581075234,-87.603371186241,59.19655622321012,0.2765847531210024,9,0,none,5.0,5.13,
U011_N0028,U011,2024-01-29 09:37:07.465370,New York,40.68939167605049,-74.01536736400135,71.2706163814127,0.2562438337085997,9,0,none,4.0,1.0,
U007_N0028,U007,2024-01-29 09:38:55.358558,Chicago,41.85784575463736,-87.61452909246437,71.71717097222121,0.35790244264879284,9,0,none,5.0,7.73,
U035_N0028,U035,2024-01-29 09:43:56.401066,Boston,42.390957926091495,-71.01496754610328,69.70634590935276,0.42992089412255824,9,0,none,2.0,5.75,
U048_N0028,U048,2024-01-29 09:45:03.371112,Chicago,41.903166001925605,-87.6329660385374,50.852837222978664,0.37092491524216925,9,0,none,4.0,1.34,
U024_N0028,U024,2024-01-29 10:14:32.522366,Seattle,47.61991756352106,-122.37043312895717,77.25313000385822,0.3547746054853463,10,0,none,5.0,3.42,
